Source,Target,Type,TravelType,TimeCost,PollutionCost,Weight
IDFM:463290,IDFM:21929,Directed,METRO,0,866667,2,221837,0,866667
IDFM:21929,IDFM:463290,Directed,METRO,0,866667,2,221837,0,866667
IDFM:463314,IDFM:462948,Directed,METRO,0,866667,2,184240,0,866667
IDFM:462948,IDFM:463314,Directed,METRO,0,866667,2,184240,0,866667
IDFM:21936,IDFM:25084,Directed,METRO,0,883333,1,925549,0,883333
IDFM:25084,IDFM:21936,Directed,METRO,0,883333,1,925549,0,883333
IDFM:21945,IDFM:21948,Directed,METRO,0,883333,2,269406,0,883333
IDFM:21948,IDFM:21945,Directed,METRO,0,883333,2,269406,0,883333
IDFM:21964,IDFM:463317,Directed,METRO,0,883333,2,137981,0,883333
IDFM:463317,IDFM:21964,Directed,METRO,0,883333,2,137981,0,883333
IDFM:21985,IDFM:21982,Directed,METRO,0,883333,2,597943,0,883333
IDFM:21982,IDFM:21985,Directed,METRO,0,883333,2,597943,0,883333
IDFM:22028,IDFM:22031,Directed,METRO,0,883333,1,909639,0,883333
IDFM:22031,IDFM:22028,Directed,METRO,0,883333,1,909639,0,883333
IDFM:22173,IDFM:22175,Directed,METRO,0,883333,2,811611,0,883333
IDFM:22175,IDFM:22173,Directed,METRO,0,883333,2,811611,0,883333
IDFM:463000,IDFM:22202,Directed,METRO,0,883333,2,153083,0,883333
IDFM:22202,IDFM:463000,Directed,METRO,0,883333,2,153083,0,883333
IDFM:463155,IDFM:22371,Directed,METRO,0,883333,1,998086,0,883333
IDFM:22371,IDFM:463155,Directed,METRO,0,883333,1,998086,0,883333
IDFM:463306,IDFM:22145,Directed,METRO,0,883333,1,869583,0,883333
IDFM:22145,IDFM:463306,Directed,METRO,0,883333,1,869583,0,883333
IDFM:22008,IDFM:463018,Directed,METRO,0,900000,1,774497,0,900000
IDFM:463018,IDFM:22008,Directed,METRO,0,900000,1,774497,0,900000
IDFM:22024,IDFM:463090,Directed,METRO,0,900000,1,727270,0,900000
IDFM:463090,IDFM:22024,Directed,METRO,0,900000,1,727270,0,900000
IDFM:22127,IDFM:463120,Directed,METRO,0,900000,2,493896,0,900000
IDFM:463120,IDFM:22127,Directed,METRO,0,900000,2,493896,0,900000
IDFM:22151,IDFM:463291,Directed,METRO,0,900000,3,025190,0,900000
IDFM:463291,IDFM:22151,Directed,METRO,0,900000,3,025190,0,900000
IDFM:22172,IDFM:22155,Directed,METRO,0,900000,2,211234,0,900000
IDFM:22155,IDFM:22172,Directed,METRO,0,900000,2,211234,0,900000
IDFM:463049,IDFM:463036,Directed,METRO,0,900000,1,785983,0,900000
IDFM:463036,IDFM:463049,Directed,METRO,0,900000,1,785983,0,900000
IDFM:463083,IDFM:463303,Directed,METRO,0,900000,2,427085,0,900000
IDFM:463303,IDFM:463083,Directed,METRO,0,900000,2,427085,0,900000
IDFM:463297,IDFM:463250,Directed,METRO,0,900000,2,274475,0,900000
IDFM:463250,IDFM:463297,Directed,METRO,0,900000,2,274475,0,900000
IDFM:490791,IDFM:490792,Directed,METRO,0,900000,2,503626,0,900000
IDFM:490792,IDFM:490791,Directed,METRO,0,900000,2,503626,0,900000
IDFM:22079,IDFM:463041,Directed,METRO,0,916667,2,611343,0,916667
IDFM:463041,IDFM:22079,Directed,METRO,0,916667,2,611343,0,916667
IDFM:22108,IDFM:22121,Directed,METRO,0,916667,2,054035,0,916667
IDFM:22121,IDFM:22108,Directed,METRO,0,916667,2,054035,0,916667
IDFM:22119,IDFM:22107,Directed,METRO,0,916667,2,025037,0,916667
IDFM:22107,IDFM:22119,Directed,METRO,0,916667,2,025037,0,916667
IDFM:22125,IDFM:463088,Directed,METRO,0,916667,2,349979,0,916667
IDFM:463088,IDFM:22125,Directed,METRO,0,916667,2,349979,0,916667
IDFM:22172,IDFM:462955,Directed,METRO,0,916667,1,707527,0,916667
IDFM:462955,IDFM:22172,Directed,METRO,0,916667,1,707527,0,916667
IDFM:22177,IDFM:463169,Directed,METRO,0,916667,2,092751,0,916667
IDFM:463169,IDFM:22177,Directed,METRO,0,916667,2,092751,0,916667
IDFM:22185,IDFM:463320,Directed,METRO,0,916667,2,079609,0,916667
IDFM:463320,IDFM:22185,Directed,METRO,0,916667,2,079609,0,916667
IDFM:24125,IDFM:24107,Directed,METRO,0,916667,2,131793,0,916667
IDFM:24107,IDFM:24125,Directed,METRO,0,916667,2,131793,0,916667
IDFM:462949,IDFM:463321,Directed,METRO,0,916667,2,225436,0,916667
IDFM:463321,IDFM:462949,Directed,METRO,0,916667,2,225436,0,916667
