Id,Label,Line,Latitude,Longitude
IDFM:monomodalStopPlace:47960,Thieux - Nantouillet,K,49,008136,2,680254
IDFM:monomodalStopPlace:43125,Fontenay-aux-Roses,B,48,787567,2,292908
IDFM:monomodalStopPlace:47962,Trilport,P,48,960169,2,949686
IDFM:monomodalStopPlace:43124,Fontaine Michalon,B,48,743050,2,295956
IDFM:monomodalStopPlace:45784,Le Mée,D,48,538747,2,625554
IDFM:monomodalStopPlace:43123,Fontaine-le-Port,R,48,487348,2,750465
IDFM:monomodalStopPlace:47961,Thomery,R,48,394282,2,764187
IDFM:monomodalStopPlace:44877_IDFM:C01743,Saint-Michel Notre-Dame,B,48,853024,2,344960
IDFM:490896,Square Sainte-Odile,T3b,48,887491,2,296597
IDFM:471933,Pierrefitte - Stains,T11,48,960148,2,367332
IDFM:463080,Hôtel de Ville,1,48,857155,2,352970
IDFM:monomodalStopPlace:46647_IDFM:C01742,Achères Ville,A,48,970644,2,077727
IDFM:463083,Duroc,13,48,847830,2,316013
IDFM:470851,Villetaneuse - Université,T11,48,960014,2,342369
IDFM:monomodalStopPlace:46647_IDFM:C01740,Achères Ville,L,48,970644,2,077727
IDFM:463087,Châtillon - Montrouge,13,48,810740,2,301657
IDFM:monomodalStopPlace:59038_IDFM:C01739,Vernon - Giverny,J,49,091627,1,477777
IDFM:463088,Pigalle,2,48,882233,2,338238
IDFM:463089,Pigalle,12,48,882016,2,337198
IDFM:monomodalStopPlace:43129,Gargenville,J,48,983004,1,809011
IDFM:monomodalStopPlace:43180_IDFM:C01727,Pierrelaye,C,49,019180,2,154531
IDFM:monomodalStopPlace:43044_IDFM:C01729,Gagny,E,48,883729,2,525405
IDFM:monomodalStopPlace:470519_IDFM:C01730,Gare de l'Est,P,48,878572,2,360305
IDFM:monomodalStopPlace:47968,Les Noues,D,49,033072,2,477714
IDFM:monomodalStopPlace:47967,Vosves,D,48,515076,2,599410
IDFM:monomodalStopPlace:47969,Les Vallées,L,48,913653,2,257205
IDFM:monomodalStopPlace:46886,Maule,N,48,909328,1,856897
IDFM:monomodalStopPlace:43133,Groslay,H,48,984365,2,353522
IDFM:monomodalStopPlace:43132,Grigny Centre,D,48,654842,2,396786
IDFM:monomodalStopPlace:43131,Gretz-Armainvilliers,E,48,746455,2,727168
IDFM:monomodalStopPlace:43130,Gennevilliers,C,48,932824,2,307982
IDFM:monomodalStopPlace:43137,Juziers,J,48,992240,1,844953
IDFM:monomodalStopPlace:43136,Jouy-en-Josas,V,48,764760,2,164448
IDFM:monomodalStopPlace:46884,Mareil-sur-Mauldre,N,48,893020,1,871849
IDFM:monomodalStopPlace:43135,Joinville-le-Pont,A,48,821197,2,463874
IDFM:monomodalStopPlace:43069_IDFM:C01739,Asnières-sur-Seine,J,48,905875,2,283211
IDFM:monomodalStopPlace:59038_IDFM:C01748,Vernon - Giverny,TER Normandie,49,091699,1,477682
IDFM:monomodalStopPlace:43044_IDFM:C01730,Gagny,P,48,883729,2,525405
IDFM:monomodalStopPlace:43082_IDFM:C01740,Houilles - Carrières-sur-Seine,L,48,920348,2,185176
IDFM:463075,Dugommier,6,48,838994,2,389600
IDFM:463076,Charles Michels,10,48,846483,2,285623
IDFM:monomodalStopPlace:43082_IDFM:C01742,Houilles - Carrières-sur-Seine,A,48,920348,2,185176
IDFM:463077,Jussieu,10,48,846243,2,354938
IDFM:483903,Aimé Césaire,12,48,908410,2,378083
IDFM:483904,Mairie d'Aubervilliers,12,48,913735,2,380817
IDFM:monomodalStopPlace:470519_IDFM:C01747,Gare de l'Est,TER Grand-Est,48,878572,2,360305
IDFM:monomodalStopPlace:43180_IDFM:C01737,Pierrelaye,H,49,019180,2,154531
IDFM:monomodalStopPlace:43150_IDFM:C01727,Saint-Ouen-l'Aumône Liesse,C,49,034123,2,128124
IDFM:monomodalStopPlace:46299,Orly Ville,C,48,741632,2,403055
IDFM:monomodalStopPlace:46298,Les Saules,C,48,745201,2,417455
IDFM:monomodalStopPlace:47145,Héricy,R,48,442721,2,760751
IDFM:monomodalStopPlace:43164_IDFM:C01743,Mitry - Claye,B,48,975748,2,642234
IDFM:492418,Montry - Condé,T14,48,891085,2,825599
IDFM:monomodalStopPlace:461504_IDFM:C01741,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,U,48,787485,2,044616
IDFM:492416,Esbly,T14,48,902742,2,809286
IDFM:492422,Villiers Montbarbin,T14,48,863527,2,882531
IDFM:monomodalStopPlace:43157_IDFM:C01736,Mantes-la-Jolie,N,48,989295,1,703837
