edge_id,route_type,start_station_id,end_station_id,duration,distance,CO2_emitted
2314515,6,IDFM:monomodalStopPlace:43072,IDFM:463023,240,0.33228014932961614,0.0
2314516,6,IDFM:463119,IDFM:22036,16,0.014630488337127821,0.0
2314517,6,IDFM:463282,IDFM:24410,360,0.24178877321765638,0.0
2314518,6,IDFM:463244,IDFM:22388,381,0.3446728451508114,0.0
2314519,6,IDFM:463246,IDFM:463245,160,0.19400903566341074,0.0
2314520,6,IDFM:463064,IDFM:21961,13,0.012285214687836518,0.0
2314521,6,IDFM:22298,IDFM:22299,26,0.023882337385068328,0.0
2314522,6,IDFM:462980,IDFM:22156,396,0.3102742096972792,0.0
2314523,6,IDFM:463082,IDFM:24679,14,0.01270121943541278,0.0
2314524,6,IDFM:monomodalStopPlace:462394,IDFM:462982,360,0.41918342815118936,0.0
2314525,6,IDFM:22364,IDFM:22087,300,0.2092855889032114,0.0
2314526,6,IDFM:462989,IDFM:463245,361,0.32648099111319745,0.0
2314527,6,IDFM:490841,IDFM:22380,312,0.28169726349446234,0.0
2314528,6,IDFM:460559,IDFM:35945,23,0.021180626969868954,0.0
2314529,6,IDFM:24409,IDFM:21947,194,0.01948701040222886,0.0
2314530,6,IDFM:21962,IDFM:22218,180,0.06173483128518761,0.0
2314531,6,IDFM:29894,IDFM:490908,780,0.5393887609625907,0.0
2314532,6,IDFM:490774,IDFM:monomodalStopPlace:43204,840,0.42408534030489037,0.0
2314533,6,IDFM:471077,IDFM:21981,331,0.29949618891096924,0.0
2314534,6,IDFM:486822,IDFM:486847,7,0.0064965868260055066,0.0
2314535,6,IDFM:462956,IDFM:463239,367,0.3321760152266214,0.0
