stop_id,route_id,stop_name,route_long_name,wheelchair_boarding
IDFM:10215,IDFM:C00563,Parking Pr,CDG VAL,2
IDFM:10217,IDFM:C00563,Parking Px,CDG VAL,2
IDFM:41833,IDFM:C00563,Terminal 1,CDG VAL,2
IDFM:10219,IDFM:C00563,Terminal 2 Gare,CDG VAL,2
IDFM:2272,IDFM:C00563,Terminal 3,CDG VAL,2
IDFM:463121,IDFM:C01371,Argentine,1,2
IDFM:463019,IDFM:C01371,Bastille,1,2
IDFM:22105,IDFM:C01371,Bérault,1,2
IDFM:22090,IDFM:C01371,Champs-Élysées - Clemenceau,1,2
IDFM:22086,IDFM:C01371,Charles de Gaulle - Étoile,1,2
IDFM:22104,IDFM:C01371,Château de Vincennes,1,2
IDFM:22087,IDFM:C01371,Châtelet,1,2
IDFM:22085,IDFM:C01371,Concorde,1,2
IDFM:463170,IDFM:C01371,Esplanade de la Défense,1,2
IDFM:22082,IDFM:C01371,Franklin D. Roosevelt,1,2
IDFM:22083,IDFM:C01371,Gare de Lyon,1,2
IDFM:22084,IDFM:C01371,George V,1,2
IDFM:463080,IDFM:C01371,Hôtel de Ville,1,2
IDFM:22101,IDFM:C01371,La Défense (Grande Arche),1,2
IDFM:22100,IDFM:C01371,Les Sablons,1,2
IDFM:22081,IDFM:C01371,Louvre - Rivoli,1,2
IDFM:22080,IDFM:C01371,Nation,1,2
IDFM:22079,IDFM:C01371,Palais Royal - Musée du Louvre,1,2
IDFM:463044,IDFM:C01371,Pont de Neuilly,1,2
IDFM:463257,IDFM:C01371,Porte Maillot,1,2
IDFM:22077,IDFM:C01371,Porte de Vincennes,1,2
IDFM:22076,IDFM:C01371,Reuilly - Diderot,1,2
IDFM:22103,IDFM:C01371,Saint-Mandé,1,2
IDFM:22074,IDFM:C01371,Saint-Paul (Le Marais),1,2
IDFM:463041,IDFM:C01371,Tuileries,1,2
IDFM:22122,IDFM:C01372,Alexandre Dumas,2,2
IDFM:463120,IDFM:C01372,Anvers,2,2
IDFM:463125,IDFM:C01372,Avron,2,2
IDFM:22127,IDFM:C01372,Barbès - Rochechouart,2,2
IDFM:463111,IDFM:C01372,Belleville,2,2
IDFM:22125,IDFM:C01372,Blanche,2,2
IDFM:463043,IDFM:C01372,Charles de Gaulle - Étoile,2,2
IDFM:462984,IDFM:C01372,Colonel Fabien,2,2
IDFM:22121,IDFM:C01372,Courcelles,2,2
IDFM:462983,IDFM:C01372,Couronnes,2,2
IDFM:462981,IDFM:C01372,Jaurès,2,2
IDFM:22119,IDFM:C01372,La Chapelle,2,2
IDFM:463240,IDFM:C01372,Monceau,2,2
IDFM:463243,IDFM:C01372,Ménilmontant,2,2
IDFM:463067,IDFM:C01372,Nation,2,2
IDFM:463230,IDFM:C01372,Philippe Auguste,2,2
IDFM:463088,IDFM:C01372,Pigalle,2,2
IDFM:22115,IDFM:C01372,Place de Clichy,2,2
IDFM:22111,IDFM:C01372,Porte Dauphine,2,2
IDFM:463285,IDFM:C01372,Père Lachaise,2,2
IDFM:22110,IDFM:C01372,Rome,2,2
IDFM:22107,IDFM:C01372,Stalingrad,2,2
IDFM:22108,IDFM:C01372,Ternes,2,2
IDFM:22109,IDFM:C01372,Victor Hugo,2,2
IDFM:462988,IDFM:C01372,Villiers,2,2
IDFM:463119,IDFM:C01373,Anatole France,3,2
IDFM:21994,IDFM:C01373,Arts et Métiers,3,2
IDFM:463090,IDFM:C01373,Bourse,3,2
IDFM:463069,IDFM:C01373,Europe,3,2
IDFM:22037,IDFM:C01373,Gallieni,3,2
IDFM:21950,IDFM:C01373,Gambetta,3,2
IDFM:21906,IDFM:C01373,Havre-Caumartin,3,2
IDFM:463210,IDFM:C01373,Louise Michel,3,2
IDFM:22031,IDFM:C01373,Malesherbes,3,2
IDFM:22030,IDFM:C01373,Opéra,3,2
IDFM:463250,IDFM:C01373,Parmentier,3,2
IDFM:22021,IDFM:C01373,Pereire,3,2
IDFM:22035,IDFM:C01373,Pont de Levallois - Bécon,3,2
IDFM:22022,IDFM:C01373,Porte de Bagnolet,3,2
IDFM:463258,IDFM:C01373,Porte de Champerret,3,2
IDFM:22020,IDFM:C01373,Père Lachaise,3,2
IDFM:22024,IDFM:C01373,Quatre Septembre,3,2
IDFM:463297,IDFM:C01373,Rue Saint-Maur,3,2
IDFM:463091,IDFM:C01373,Réaumur - Sébastopol,3,2
IDFM:21902,IDFM:C01373,République,3,2
IDFM:462971,IDFM:C01373,Saint-Lazare,3,2
IDFM:462986,IDFM:C01373,Sentier,3,2
IDFM:463316,IDFM:C01373,Temple,3,2
IDFM:22027,IDFM:C01373,Villiers,3,2
IDFM:22028,IDFM:C01373,Wagram,3,2
IDFM:463118,IDFM:C01374,Alésia,4,2
IDFM:483423,IDFM:C01374,Bagneux - Lucie Aubrac,4,2
IDFM:483277,IDFM:C01374,Barbara,4,2
IDFM:463093,IDFM:C01374,Barbès - Rochechouart,4,2
IDFM:22152,IDFM:C01374,Château Rouge,4,2
IDFM:22153,IDFM:C01374,Château d'Eau,4,2
IDFM:463158,IDFM:C01374,Châtelet,4,2
IDFM:463161,IDFM:C01374,Cité,4,2
IDFM:22151,IDFM:C01374,Denfert-Rochereau,4,2
IDFM:22147,IDFM:C01374,Etienne Marcel,4,2
IDFM:463022,IDFM:C01374,Gare de l'Est,4,2
IDFM:463183,IDFM:C01374,Gare du Nord,4,2
IDFM:463208,IDFM:C01374,Les Halles,4,2
IDFM:463222,IDFM:C01374,Mairie de Montrouge,4,2
IDFM:22132,IDFM:C01374,Marcadet - Poissonniers,4,2
IDFM:462996,IDFM:C01374,Montparnasse Bienvenue,4,2
IDFM:463242,IDFM:C01374,Mouton-Duvernet,4,2
IDFM:22145,IDFM:C01374,Odéon,4,2
IDFM:463092,IDFM:C01374,Porte d'Orléans,4,2
IDFM:22141,IDFM:C01374,Porte de Clignancourt,4,2
IDFM:463291,IDFM:C01374,Raspail,4,2
IDFM:22142,IDFM:C01374,Réaumur - Sébastopol,4,2
IDFM:22136,IDFM:C01374,Saint-Germain-des-Prés,4,2
IDFM:463306,IDFM:C01374,Saint-Michel,4,2
IDFM:463308,IDFM:C01374,Saint-Placide,4,2
IDFM:462992,IDFM:C01374,Saint-Sulpice,4,2
IDFM:463310,IDFM:C01374,Simplon,4,2
IDFM:22134,IDFM:C01374,Strasbourg - Saint-Denis,4,2
IDFM:22135,IDFM:C01374,Vavin,4,2
IDFM:463018,IDFM:C01375,Bastille,5,2
IDFM:22015,IDFM:C01375,Bobigny - Pablo Picasso,5,2
IDFM:463002,IDFM:C01375,Bobigny-Pantin - Raymond Queneau,5,2
IDFM:22008,IDFM:C01375,Bréguet-Sabin,5,2
IDFM:22009,IDFM:C01375,Campo-Formio,5,2
IDFM:463023,IDFM:C01375,Gare d'Austerlitz,5,2
IDFM:463021,IDFM:C01375,Gare de l'Est,5,2
IDFM:22007,IDFM:C01375,Gare du Nord,5,2
IDFM:463017,IDFM:C01375,Hoche,5,2
IDFM:463191,IDFM:C01375,Jacques Bonsergent,5,2
IDFM:463095,IDFM:C01375,Jaurès,5,2
IDFM:462999,IDFM:C01375,Laumière,5,2
IDFM:21905,IDFM:C01375,Oberkampf,5,2
IDFM:22005,IDFM:C01375,Ourcq,5,2
IDFM:463025,IDFM:C01375,Place d'Italie,5,2
IDFM:22003,IDFM:C01375,Porte de Pantin,5,2
IDFM:463289,IDFM:C01375,Quai de la Rapée,5,2
IDFM:22002,IDFM:C01375,Richard-Lenoir,5,2
IDFM:21903,IDFM:C01375,République,5,2
IDFM:22000,IDFM:C01375,Saint-Marcel,5,2
IDFM:463032,IDFM:C01375,Stalingrad,5,2
IDFM:463178,IDFM:C01375,Église de Pantin,5,2
IDFM:22177,IDFM:C01376,Bel-Air,6,2
IDFM:463128,IDFM:C01376,Bercy,6,2
IDFM:463005,IDFM:C01376,Bir-Hakeim,6,2
IDFM:463114,IDFM:C01376,Boissière,6,2
IDFM:22176,IDFM:C01376,Cambronne,6,2
IDFM:463042,IDFM:C01376,Charles de Gaulle - Étoile,6,2
IDFM:22174,IDFM:C01376,Chevaleret,6,2
IDFM:22175,IDFM:C01376,Corvisart,6,2
IDFM:463169,IDFM:C01376,Daumesnil,6,2
IDFM:22158,IDFM:C01376,Denfert-Rochereau,6,2
IDFM:463075,IDFM:C01376,Dugommier,6,2
IDFM:22171,IDFM:C01376,Dupleix,6,2
IDFM:22172,IDFM:C01376,Edgar Quinet,6,2
IDFM:22173,IDFM:C01376,Glacière,6,2
IDFM:463102,IDFM:C01376,Kléber,6,2
IDFM:463194,IDFM:C01376,La Motte-Picquet - Grenelle,6,2
IDFM:462955,IDFM:C01376,Montparnasse Bienvenue,6,2
IDFM:22073,IDFM:C01376,Nation,6,2
IDFM:463004,IDFM:C01376,Nationale,6,2
IDFM:22165,IDFM:C01376,Passy,6,2
IDFM:462948,IDFM:C01376,Pasteur,6,2
IDFM:22167,IDFM:C01376,Picpus,6,2
IDFM:463003,IDFM:C01376,Place d'Italie,6,2
IDFM:463288,IDFM:C01376,Quai de la Gare,6,2
IDFM:22155,IDFM:C01376,Raspail,6,2
IDFM:22160,IDFM:C01376,Saint-Jacques,6,2
IDFM:463314,IDFM:C01376,Sèvres-Lecourbe,6,2
IDFM:22164,IDFM:C01376,Trocadéro,6,2
IDFM:463031,IDFM:C01377,Aubervilliers - Pantin - Quatre Chemins,7,2
IDFM:22390,IDFM:C01377,Cadet,7,2
IDFM:22391,IDFM:C01377,Censier - Daubenton,7,2
IDFM:22388,IDFM:C01377,Chaussée d'Antin - La Fayette,7,2
IDFM:22367,IDFM:C01377,Château Landon,7,2
IDFM:22364,IDFM:C01377,Châtelet,7,2
IDFM:22389,IDFM:C01377,Corentin Cariou,7,2
IDFM:463155,IDFM:C01377,Crimée,7,2
IDFM:463179,IDFM:C01377,Fort d'Aubervilliers,7,2
IDFM:463001,IDFM:C01377,Gare de l'Est,7,2
IDFM:22386,IDFM:C01377,Jussieu,7,2
IDFM:22395,IDFM:C01377,La Courneuve - 8 Mai 1945,7,2
IDFM:463107,IDFM:C01377,Le Kremlin-Bicêtre,7,2
IDFM:463206,IDFM:C01377,Le Peletier,7,2
IDFM:463216,IDFM:C01377,Les Gobelins,7,2
IDFM:463033,IDFM:C01377,Louis Blanc,7,2
IDFM:22396,IDFM:C01377,Mairie d'Ivry,7,2
IDFM:22385,IDFM:C01377,Maison Blanche,7,2
IDFM:463245,IDFM:C01377,Opéra,7,2
IDFM:463249,IDFM:C01377,Palais Royal - Musée du Louvre,7,2
IDFM:463251,IDFM:C01377,Pierre et Marie Curie,7,2
IDFM:22366,IDFM:C01377,Place Monge,7,2
IDFM:463026,IDFM:C01377,Place d'Italie,7,2
IDFM:463255,IDFM:C01377,Poissonnière,7,2
IDFM:463231,IDFM:C01377,Pont Marie (Cité des Arts),7,2
IDFM:463232,IDFM:C01377,Pont Neuf,7,2
IDFM:463235,IDFM:C01377,Porte d'Italie,7,2
IDFM:22372,IDFM:C01377,Porte d'Ivry,7,2
IDFM:22373,IDFM:C01377,Porte de Choisy,7,2
IDFM:22374,IDFM:C01377,Porte de la Villette,7,2
IDFM:22375,IDFM:C01377,Pyramides,7,2
IDFM:22371,IDFM:C01377,Riquet,7,2
IDFM:22368,IDFM:C01377,Stalingrad,7,2
IDFM:463265,IDFM:C01377,Sully - Morland,7,2
IDFM:22370,IDFM:C01377,Tolbiac,7,2
IDFM:22400,IDFM:C01377,Villejuif - Louis Aragon,7,2
IDFM:463323,IDFM:C01377,Villejuif Léo Lagrange,7,2
IDFM:22401,IDFM:C01377,Villejuif Paul Vaillant-Couturier,7,2
IDFM:463051,IDFM:C01378,Balard,8,2
IDFM:463000,IDFM:C01378,Bastille,8,2
IDFM:22198,IDFM:C01378,Bonne Nouvelle,8,2
IDFM:463135,IDFM:C01378,Boucicaut,8,2
IDFM:463142,IDFM:C01378,Charenton - Écoles,8,2
IDFM:22202,IDFM:C01378,Chemin Vert,8,2
IDFM:22190,IDFM:C01378,Commerce,8,2
IDFM:463151,IDFM:C01378,Concorde,8,2
IDFM:463166,IDFM:C01378,Créteil - L'Échat,8,2
IDFM:22213,IDFM:C01378,Créteil - Préfecture,8,2
IDFM:463167,IDFM:C01378,Créteil - Université,8,2
IDFM:22184,IDFM:C01378,Daumesnil,8,2
IDFM:22204,IDFM:C01378,Faidherbe - Chaligny,8,2
IDFM:22200,IDFM:C01378,Filles du Calvaire,8,2
IDFM:463163,IDFM:C01378,Félix Faure,8,2
IDFM:463058,IDFM:C01378,Grands Boulevards,8,2
IDFM:22193,IDFM:C01378,Invalides,8,2
IDFM:463201,IDFM:C01378,La Motte-Picquet - Grenelle,8,2
IDFM:463204,IDFM:C01378,La Tour-Maubourg,8,2
IDFM:22203,IDFM:C01378,Ledru-Rollin,8,2
IDFM:22209,IDFM:C01378,Liberté,8,2
IDFM:463211,IDFM:C01378,Lourmel,8,2
IDFM:463063,IDFM:C01378,Madeleine,8,2
IDFM:463015,IDFM:C01378,Maisons-Alfort - Les Juilliottes,8,2
IDFM:463225,IDFM:C01378,Maisons-Alfort - Stade,8,2
IDFM:463226,IDFM:C01378,Michel Bizot,8,2
IDFM:22205,IDFM:C01378,Montgallet,8,2
IDFM:463244,IDFM:C01378,Opéra,8,2
IDFM:463057,IDFM:C01378,Pointe du Lac,8,2
IDFM:463050,IDFM:C01378,Porte Dorée,8,2
IDFM:22208,IDFM:C01378,Porte de Charenton,8,2
IDFM:22098,IDFM:C01378,Reuilly - Diderot,8,2
IDFM:22196,IDFM:C01378,Richelieu - Drouot,8,2
IDFM:22199,IDFM:C01378,République,8,2
IDFM:22201,IDFM:C01378,Saint-Sébastien - Froissart,8,2
IDFM:463312,IDFM:C01378,Strasbourg - Saint-Denis,8,2
IDFM:22191,IDFM:C01378,École Militaire,8,2
IDFM:463047,IDFM:C01378,École Vétérinaire de Maisons-Alfort,8,2
IDFM:21935,IDFM:C01379,Alma - Marceau,9,2
IDFM:463035,IDFM:C01379,Billancourt,9,2
IDFM:21933,IDFM:C01379,Bonne Nouvelle,9,2
IDFM:25084,IDFM:C01379,Buzenval,9,2
IDFM:21934,IDFM:C01379,Charonne,9,2
IDFM:21932,IDFM:C01379,Chaussée d'Antin - La Fayette,9,2
IDFM:463176,IDFM:C01379,Croix de Chavaux,9,2
IDFM:462956,IDFM:C01379,Exelmans,9,2
IDFM:21931,IDFM:C01379,Franklin D. Roosevelt,9,2
IDFM:463049,IDFM:C01379,Grands Boulevards,9,2
IDFM:463188,IDFM:C01379,Havre-Caumartin,9,2
IDFM:463190,IDFM:C01379,Iéna,9,2
IDFM:463038,IDFM:C01379,Jasmin,9,2
IDFM:21929,IDFM:C01379,La Muette,9,2
IDFM:463221,IDFM:C01379,Mairie de Montreuil,9,2
IDFM:21936,IDFM:C01379,Maraîchers,9,2
IDFM:21940,IDFM:C01379,Marcel Sembat,9,2
IDFM:463238,IDFM:C01379,Michel-Ange - Auteuil,9,2
IDFM:21923,IDFM:C01379,Michel-Ange - Molitor,9,2
IDFM:21924,IDFM:C01379,Miromesnil,9,2
IDFM:462942,IDFM:C01379,Nation,9,2
IDFM:463054,IDFM:C01379,Oberkampf,9,2
IDFM:463233,IDFM:C01379,Pont de Sèvres,9,2
IDFM:21913,IDFM:C01379,Porte de Montreuil,9,2
IDFM:463259,IDFM:C01379,Porte de Saint-Cloud,9,2
IDFM:463290,IDFM:C01379,Ranelagh,9,2
IDFM:463036,IDFM:C01379,Richelieu - Drouot,9,2
IDFM:463053,IDFM:C01379,Robespierre,9,2
IDFM:463055,IDFM:C01379,Rue de la Pompe,9,2
IDFM:463298,IDFM:C01379,Rue des Boulets,9,2
IDFM:462963,IDFM:C01379,République,9,2
IDFM:463299,IDFM:C01379,Saint-Ambroise,9,2
IDFM:463300,IDFM:C01379,Saint-Augustin,9,2
IDFM:21912,IDFM:C01379,Saint-Philippe-du-Roule,9,2
IDFM:463264,IDFM:C01379,Strasbourg - Saint-Denis,9,2
IDFM:463318,IDFM:C01379,Trocadéro,9,2
IDFM:21916,IDFM:C01379,Voltaire,9,2
IDFM:463124,IDFM:C01380,Avenue Émile Zola,10,2
IDFM:21988,IDFM:C01380,Boulogne Jean Jaurès,10,2
IDFM:21989,IDFM:C01380,Boulogne Pont de Saint-Cloud,10,2
IDFM:463141,IDFM:C01380,Cardinal Lemoine,10,2
IDFM:21985,IDFM:C01380,Chardon Lagache,10,2
IDFM:463076,IDFM:C01380,Charles Michels,10,2
IDFM:21983,IDFM:C01380,Cluny - La Sorbonne,10,2
IDFM:21970,IDFM:C01380,Duroc,10,2
IDFM:21967,IDFM:C01380,Gare d'Austerlitz,10,2
IDFM:21972,IDFM:C01380,Javel - André Citroën,10,2
IDFM:463077,IDFM:C01380,Jussieu,10,2
IDFM:21969,IDFM:C01380,La Motte-Picquet - Grenelle,10,2
IDFM:462994,IDFM:C01380,Mabillon,10,2
IDFM:463237,IDFM:C01380,Maubert - Mutualité,10,2
IDFM:21907,IDFM:C01380,Michel-Ange - Auteuil,10,2
IDFM:21904,IDFM:C01380,Michel-Ange - Molitor,10,2
IDFM:21982,IDFM:C01380,Mirabeau,10,2
IDFM:462998,IDFM:C01380,Odéon,10,2
IDFM:21974,IDFM:C01380,Porte d'Auteuil,10,2
IDFM:462967,IDFM:C01380,Sèvres - Babylone,10,2
IDFM:21979,IDFM:C01380,Ségur,10,2
IDFM:462959,IDFM:C01380,Vaneau,10,2
IDFM:21971,IDFM:C01380,Église d'Auteuil,10,2
IDFM:463108,IDFM:C01381,Arts et Métiers,11,2
IDFM:463110,IDFM:C01381,Belleville,11,2
IDFM:21966,IDFM:C01381,Châtelet,11,2
IDFM:490792,IDFM:C01381,Coteaux Beauclair,11,1
IDFM:21996,IDFM:C01381,Goncourt,11,2
IDFM:463061,IDFM:C01381,Hôtel de Ville,11,2
IDFM:21995,IDFM:C01381,Jourdain,11,2
IDFM:490791,IDFM:C01381,La Dhuys,11,1
IDFM:21999,IDFM:C01381,Mairie des Lilas,11,1
IDFM:490789,IDFM:C01381,Montreuil - Hôpital,11,1
IDFM:21951,IDFM:C01381,Place des Fêtes,11,2
IDFM:463263,IDFM:C01381,Porte des Lilas,11,2
IDFM:463287,IDFM:C01381,Pyrénées,11,2
IDFM:21992,IDFM:C01381,Rambuteau,11,2
IDFM:490764,IDFM:C01381,Romainville - Carnot,11,1
IDFM:490793,IDFM:C01381,Rosny-Bois-Perrier,11,1
IDFM:21937,IDFM:C01381,République,11,2
IDFM:490762,IDFM:C01381,Serge Gainsbourg,11,1
IDFM:21993,IDFM:C01381,Télégraphe,11,2
IDFM:463116,IDFM:C01382,Abbesses,12,2
IDFM:483903,IDFM:C01382,Aimé Césaire,12,2
IDFM:22060,IDFM:C01382,Assemblée Nationale,12,2
IDFM:463164,IDFM:C01382,Concorde,12,2
IDFM:462949,IDFM:C01382,Convention,12,2
IDFM:463153,IDFM:C01382,Corentin Celton,12,2
IDFM:463173,IDFM:C01382,Falguière,12,2
IDFM:24679,IDFM:C01382,Front Populaire,12,2
IDFM:22054,IDFM:C01382,Jules Joffrin,12,2
IDFM:22055,IDFM:C01382,Lamarck - Caulaincourt,12,2
IDFM:21965,IDFM:C01382,Madeleine,12,2
IDFM:483904,IDFM:C01382,Mairie d'Aubervilliers,12,2
IDFM:463219,IDFM:C01382,Mairie d'Issy,12,2
IDFM:462973,IDFM:C01382,Marcadet - Poissonniers,12,2
IDFM:463236,IDFM:C01382,Marx Dormoy,12,2
IDFM:22038,IDFM:C01382,Montparnasse Bienvenue,12,2
IDFM:22050,IDFM:C01382,Notre-Dame-de-Lorette,12,2
IDFM:22051,IDFM:C01382,Notre-Dame-des-Champs,12,2
IDFM:22039,IDFM:C01382,Pasteur,12,2
IDFM:463089,IDFM:C01382,Pigalle,12,2
IDFM:463261,IDFM:C01382,Porte de Versailles,12,2
IDFM:463281,IDFM:C01382,Porte de la Chapelle,12,2
IDFM:22049,IDFM:C01382,Rennes,12,2
IDFM:462950,IDFM:C01382,Rue du Bac,12,2
IDFM:463304,IDFM:C01382,Saint-Georges,12,2
IDFM:21964,IDFM:C01382,Saint-Lazare,12,2
IDFM:463311,IDFM:C01382,Solférino,12,2
IDFM:21980,IDFM:C01382,Sèvres - Babylone,12,2
IDFM:463317,IDFM:C01382,Trinité - d'Estienne d'Orves,12,2
IDFM:463321,IDFM:C01382,Vaugirard,12,2
IDFM:462964,IDFM:C01382,Volontaires,12,2
IDFM:22233,IDFM:C01383,Asnières - Gennevilliers - Les Courtilles,13,2
IDFM:22240,IDFM:C01383,Basilique de Saint-Denis,13,2
IDFM:22231,IDFM:C01383,Brochant,13,2
IDFM:22239,IDFM:C01383,Carrefour Pleyel,13,2
IDFM:463011,IDFM:C01383,Champs-Élysées - Clemenceau,13,2
IDFM:463087,IDFM:C01383,Châtillon - Montrouge,13,2
IDFM:463083,IDFM:C01383,Duroc,13,2
IDFM:22234,IDFM:C01383,Gabriel Péri,13,2
IDFM:462977,IDFM:C01383,Garibaldi,13,2
IDFM:463184,IDFM:C01383,Gaîté,13,2
IDFM:22228,IDFM:C01383,Guy Môquet,13,2
IDFM:22185,IDFM:C01383,Invalides,13,2
IDFM:478395,IDFM:C01383,La Fourche,13,2
IDFM:22232,IDFM:C01383,Les Agnettes,13,2
IDFM:463066,IDFM:C01383,Liège,13,2
IDFM:22238,IDFM:C01383,Mairie de Clichy,13,2
IDFM:22243,IDFM:C01383,Mairie de Saint-Ouen,13,2
IDFM:22235,IDFM:C01383,Malakoff - Plateau de Vanves,13,2
IDFM:22236,IDFM:C01383,Malakoff - Rue Étienne Dolet,13,2
IDFM:474397,IDFM:C01383,Miromesnil,13,2
IDFM:462954,IDFM:C01383,Montparnasse Bienvenue,13,2
IDFM:463229,IDFM:C01383,Pernety,13,2
IDFM:463253,IDFM:C01383,Place de Clichy,13,2
IDFM:22223,IDFM:C01383,Plaisance,13,2
IDFM:22219,IDFM:C01383,Porte de Clichy,13,2
IDFM:462951,IDFM:C01383,Porte de Saint-Ouen,13,2
IDFM:22221,IDFM:C01383,Porte de Vanves,13,2
IDFM:463301,IDFM:C01383,Saint-Denis - Porte de Paris,13,2
IDFM:22242,IDFM:C01383,Saint-Denis - Université,13,2
IDFM:463303,IDFM:C01383,Saint-François-Xavier,13,2
IDFM:462970,IDFM:C01383,Saint-Lazare,13,2
IDFM:463320,IDFM:C01383,Varenne,13,2
IDFM:490917,IDFM:C01384,Aéroport d'Orly,14,1
IDFM:21957,IDFM:C01384,Bercy,14,1
IDFM:463112,IDFM:C01384,Bibliothèque François Mitterrand,14,1
IDFM:490835,IDFM:C01384,Chevilly-Larue (Marché International),14,1
IDFM:463159,IDFM:C01384,Châtelet,14,1
IDFM:463165,IDFM:C01384,Cour Saint-Emilion,14,1
IDFM:21958,IDFM:C01384,Gare de Lyon,14,1
IDFM:490849,IDFM:C01384,Hôpital Bicêtre,14,1
IDFM:490850,IDFM:C01384,L'Haÿ-les-Roses,14,1
IDFM:463064,IDFM:C01384,Madeleine,14,1
IDFM:480330,IDFM:C01384,Mairie de Saint-Ouen,14,1
IDFM:490848,IDFM:C01384,Maison Blanche,14,1
IDFM:463045,IDFM:C01384,Olympiades,14,1
IDFM:480340,IDFM:C01384,Pont Cardinet,14,1
IDFM:480531,IDFM:C01384,Porte de Clichy,14,1
IDFM:463284,IDFM:C01384,Pyramides,14,1
IDFM:490794,IDFM:C01384,Saint-Denis - Pleyel,14,1
IDFM:21962,IDFM:C01384,Saint-Lazare,14,1
IDFM:480341,IDFM:C01384,Saint-Ouen,14,1
IDFM:490852,IDFM:C01384,Thiais - Orly (Pont de Rungis),14,1
IDFM:490916,IDFM:C01384,Villejuif - Gustave Roussy,14,1
IDFM:21945,IDFM:C01386,Gambetta,3B,2
IDFM:21948,IDFM:C01386,Pelleport,3B,2
IDFM:21947,IDFM:C01386,Porte des Lilas,3B,2
IDFM:21946,IDFM:C01386,Saint-Fargeau,3B,2
IDFM:24685,IDFM:C01387,Bolivar,7B,2
IDFM:24686,IDFM:C01387,Botzaris,7B,2
IDFM:463156,IDFM:C01387,Buttes Chaumont,7B,2
IDFM:24687,IDFM:C01387,Danube,7B,2
IDFM:24680,IDFM:C01387,Jaurès,7B,2
IDFM:24681,IDFM:C01387,Louis Blanc,7B,2
IDFM:24682,IDFM:C01387,Place des Fêtes,7B,2
IDFM:24684,IDFM:C01387,Pré-Saint-Gervais,7B,2
IDFM:462400,IDFM:C01388,Antony,ORLYVAL,1
IDFM:473827,IDFM:C01388,Orly 1-2-3,ORLYVAL,1
IDFM:473828,IDFM:C01388,Orly 4,ORLYVAL,1
IDFM:22633,IDFM:C01389,Basilique de Saint-Denis,T1,1
IDFM:22625,IDFM:C01389,Bobigny - Pablo Picasso,T1,1
IDFM:23312,IDFM:C01389,Cimetière de Saint-Denis,T1,1
IDFM:22632,IDFM:C01389,Cosmonautes,T1,1
IDFM:23302,IDFM:C01389,Danton,T1,1
IDFM:24424,IDFM:C01389,Drancy - Avenir,T1,1
IDFM:22627,IDFM:C01389,Escadrille Normandie-Niemen,T1,1
IDFM:24431,IDFM:C01389,Gare de Saint-Denis,T1,1
IDFM:22261,IDFM:C01389,Gaston Roulaud,T1,1
IDFM:23297,IDFM:C01389,Hôpital Avicenne,T1,1
IDFM:460550,IDFM:C01389,Hôpital Delafontaine,T1,1
IDFM:37466,IDFM:C01389,Hôtel de Ville de Bobigny,T1,1
IDFM:23301,IDFM:C01389,Hôtel de ville de la Courneuve,T1,1
IDFM:24426,IDFM:C01389,La Courneuve - 8 Mai 1945,T1,1
IDFM:22630,IDFM:C01389,La Courneuve - Six Routes,T1,1
IDFM:23298,IDFM:C01389,La Ferme,T1,1
IDFM:23300,IDFM:C01389,Libération,T1,1
IDFM:22267,IDFM:C01389,Marché de Saint-Denis,T1,1
IDFM:23295,IDFM:C01389,Maurice Lachâtre,T1,1
IDFM:23303,IDFM:C01389,Stade Géo André,T1,1
IDFM:22269,IDFM:C01389,Théâtre Gérard Philipe,T1,1
IDFM:22303,IDFM:C01390,Belvédère,T2,1
IDFM:23441,IDFM:C01390,Brimborion,T2,1
IDFM:23436,IDFM:C01390,Charlebourg,T2,1
IDFM:24432,IDFM:C01390,Faubourg de l'Arche,T2,1
IDFM:460556,IDFM:C01390,Henri Farman,T2,1
IDFM:25635,IDFM:C01390,Issy - Val de Seine,T2,1
IDFM:23430,IDFM:C01390,Jacqueline Auriol,T2,1
IDFM:23438,IDFM:C01390,Jacques-Henri Lartigue,T2,1
IDFM:25642,IDFM:C01390,La Défense (Grande Arche),T2,1
IDFM:22300,IDFM:C01390,Les Coteaux,T2,1
IDFM:23435,IDFM:C01390,Les Fauvelles,T2,1
IDFM:23443,IDFM:C01390,Les Milons,T2,1
IDFM:23440,IDFM:C01390,Les Moulineaux,T2,1
IDFM:25639,IDFM:C01390,Meudon-sur-Seine,T2,1
IDFM:23444,IDFM:C01390,Musée de Sèvres,T2,1
IDFM:23427,IDFM:C01390,Parc Pierre Lagravère,T2,1
IDFM:25643,IDFM:C01390,Parc de Saint-Cloud,T2,1
IDFM:25647,IDFM:C01390,Pont de Bezons,T2,1
IDFM:25637,IDFM:C01390,Porte d'Issy,T2,1
IDFM:25633,IDFM:C01390,Porte de Versailles,T2,1
IDFM:22298,IDFM:C01390,Puteaux,T2,1
IDFM:25645,IDFM:C01390,Suresnes - Longchamp,T2,1
IDFM:22295,IDFM:C01390,Suzanne Lenglen,T2,1
IDFM:23431,IDFM:C01390,Victor Basch,T2,1
IDFM:24107,IDFM:C01391,Alexandra David-Néel,T3a,1
IDFM:24137,IDFM:C01391,Avenue de France,T3a,1
IDFM:24108,IDFM:C01391,Balard,T3a,1
